comparison_id,task,predictor,method,full_model_r2,demographics_ridge_r2,delta_r2,rank_in_cell,split,test_n
cell-071,fundus_artery_vessel_density,hpp_curated_panel,RealMLP,0.08258180016241468,0.0141843990122561,0.06839740115015858,4.0,test,804
cell-071,fundus_artery_vessel_density,hpp_curated_panel,TabSwift,0.08663151768119404,0.0141843990122561,0.07244711866893794,3.0,test,804
cell-071,fundus_artery_vessel_density,hpp_curated_panel,TabICL,0.08911904696759398,0.0141843990122561,0.07493464795533789,2.0,test,804
cell-071,fundus_artery_vessel_density,hpp_curated_panel,TabDPT,0.0928714024037045,0.0141843990122561,0.0786870033914484,1.0,test,804
cell-072,fundus_artery_vessel_density,hpp_curated_panel,Ridge,0.020378144046388602,0.010256103418087359,0.010122040628301243,6.0,test,1038
cell-072,fundus_artery_vessel_density,hpp_curated_panel,GBDT,0.06672004161156997,0.010256103418087359,0.05646393819348261,5.0,test,1038
cell-072,fundus_artery_vessel_density,hpp_curated_panel,RealMLP,0.06730479385562971,0.010256103418087359,0.05704869043754235,4.0,test,1038
cell-072,fundus_artery_vessel_density,hpp_curated_panel,TabSwift,0.07691915424970663,0.010256103418087359,0.06666305083161927,1.0,test,1038
cell-072,fundus_artery_vessel_density,hpp_curated_panel,TabICL,0.07337591074528382,0.010256103418087359,0.06311980732719646,2.0,test,1038
cell-072,fundus_artery_vessel_density,hpp_curated_panel,TabDPT,0.0712429942252244,0.010256103418087359,0.06098689080713704,3.0,test,1038
cell-073,fundus_vein_average_width,hpp_curated_panel,Ridge,0.03188081548359223,0.026862679172942272,0.005018136310649957,1.0,test,552
cell-073,fundus_vein_average_width,hpp_curated_panel,GBDT,0.029153054528815447,0.026862679172942272,0.0022903753558731754,5.0,test,552
cell-073,fundus_vein_average_width,hpp_curated_panel,RealMLP,0.031685143759784484,0.026862679172942272,0.004822464586842212,3.0,test,552
cell-073,fundus_vein_average_width,hpp_curated_panel,TabSwift,0.03023409477507999,0.026862679172942272,0.0033714156021377173,4.0,test,552
cell-073,fundus_vein_average_width,hpp_curated_panel,TabICL,0.02548648092234418,0.026862679172942272,-0.001376198250598093,6.0,test,552
cell-073,fundus_vein_average_width,hpp_curated_panel,TabDPT,0.03173047111814553,0.026862679172942272,0.004867791945203259,2.0,test,552
cell-074,fundus_vein_average_width,hpp_curated_panel,Ridge,0.02458241918755799,0.02738199339061631,-0.0027995742030583193,2.0,test,463
cell-074,fundus_vein_average_width,hpp_curated_panel,GBDT,0.014585185042808035,0.02738199339061631,-0.012796808347808275,5.0,test,463
cell-074,fundus_vein_average_width,hpp_curated_panel,RealMLP,0.02068879568301396,0.02738199339061631,-0.00669319770760235,4.0,test,463
cell-074,fundus_vein_average_width,hpp_curated_panel,TabSwift,0.01347959082504191,0.02738199339061631,-0.013902402565574401,6.0,test,463
cell-074,fundus_vein_average_width,hpp_curated_panel,TabICL,0.021786740245875125,0.02738199339061631,-0.005595253144741186,3.0,test,463
cell-074,fundus_vein_average_width,hpp_curated_panel,TabDPT,0.028534258011855274,0.02738199339061631,0.0011522646212389631,1.0,test,463
cell-075,fundus_vein_average_width,cgm_iglu,Ridge,0.02372185279157235,0.028468602065029103,-0.004746749273456752,6.0,test,928
cell-075,fundus_vein_average_width,cgm_iglu,GBDT,0.03861970645402635,0.028468602065029103,0.010151104388997245,5.0,test,928
cell-075,fundus_vein_average_width,cgm_iglu,RealMLP,0.04608759860964651,0.028468602065029103,0.017618996544617405,2.0,test,928
cell-075,fundus_vein_average_width,cgm_iglu,TabSwift,0.04813740532661093,0.028468602065029103,0.019668803261581824,1.0,test,928
cell-075,fundus_vein_average_width,cgm_iglu,TabICL,0.04553518339380058,0.028468602065029103,0.01706658132877148,3.0,test,928
cell-075,fundus_vein_average_width,cgm_iglu,TabDPT,0.04283573391348361,0.028468602065029103,0.014367131848454506,4.0,test,928
cell-076,fundus_vein_average_width,hpp_curated_panel,Ridge,0.036942911948729784,0.038896802953735765,-0.001953891005005981,6.0,test,965
cell-076,fundus_vein_average_width,hpp_curated_panel,GBDT,0.06518265441652193,0.038896802953735765,0.02628585146278617,5.0,test,965
cell-076,fundus_vein_average_width,hpp_curated_panel,RealMLP,0.07564022153916405,0.038896802953735765,0.03674341858542829,3.0,test,965
cell-076,fundus_vein_average_width,hpp_curated_panel,TabSwift,0.07612927135235792,0.038896802953735765,0.037232468398622154,1.0,test,965
cell-076,fundus_vein_average_width,hpp_curated_panel,TabICL,0.07037725724593424,0.038896802953735765,0.03148045429219848,4.0,test,965
cell-076,fundus_vein_average_width,hpp_curated_panel,TabDPT,0.07578234383620053,0.038896802953735765,0.03688554088246476,2.0,test,965
cell-077,fundus_vein_average_width,hpp_curated_panel,Ridge,0.04931499991401367,0.033789856966202625,0.015525142947811044,6.0,test,804
cell-077,fundus_vein_average_width,hpp_curated_panel,GBDT,0.05229198932736434,0.033789856966202625,0.018502132361161716,5.0,test,804
cell-077,fundus_vein_average_width,hpp_curated_panel,RealMLP,0.07564987652118937,0.033789856966202625,0.04186001955498675,1.0,test,804
cell-077,fundus_vein_average_width,hpp_curated_panel,TabSwift,0.07547146011260975,0.033789856966202625,0.04168160314640712,2.0,test,804
cell-077,fundus_vein_average_width,hpp_curated_panel,TabICL,0.06865753728363999,0.033789856966202625,0.034867680317437366,4.0,test,804
cell-077,fundus_vein_average_width,hpp_curated_panel,TabDPT,0.07264570407374871,0.033789856966202625,0.03885584710754608,3.0,test,804
cell-078,fundus_vein_average_width,hpp_curated_panel,Ridge,0.046338250012041615,0.043879027907530954,0.002459222104510661,6.0,test,1038
cell-078,fundus_vein_average_width,hpp_curated_panel,GBDT,0.06788891838781996,0.043879027907530954,0.02400989048028901,5.0,test,1038
cell-078,fundus_vein_average_width,hpp_curated_panel,RealMLP,0.0768767459872175,0.043879027907530954,0.032997718079686544,4.0,test,1038
cell-078,fundus_vein_average_width,hpp_curated_panel,TabSwift,0.07746687111778383,0.043879027907530954,0.03358784321025288,3.0,test,1038
cell-078,fundus_vein_average_width,hpp_curated_panel,TabICL,0.07941371154889032,0.043879027907530954,0.035534683641359366,2.0,test,1038
cell-078,fundus_vein_average_width,hpp_curated_panel,TabDPT,0.08236323979996951,0.043879027907530954,0.03848421189243856,1.0,test,1038
cell-079,fundus_vein_tortuosity_density,hpp_curated_panel,Ridge,-0.0010496721060546665,-0.00130966012592304,0.0002599880198683735,3.0,test,552
cell-079,fundus_vein_tortuosity_density,hpp_curated_panel,GBDT,0.0009313986214403158,-0.00130966012592304,0.002241058747363356,1.0,test,552
cell-079,fundus_vein_tortuosity_density,hpp_curated_panel,RealMLP,-0.0011992801665439146,-0.00130966012592304,0.00011037995937912548,4.0,test,552
cell-079,fundus_vein_tortuosity_density,hpp_curated_panel,TabSwift,-0.0030236203741285106,-0.00130966012592304,-0.0017139602482054705,5.0,test,552
cell-079,fundus_vein_tortuosity_density,hpp_curated_panel,TabICL,-0.007014163230710135,-0.00130966012592304,-0.005704503104787095,6.0,test,552
cell-079,fundus_vein_tortuosity_density,hpp_curated_panel,TabDPT,0.0008168085710031914,-0.00130966012592304,0.0021264686969262314,2.0,test,552
cell-080,fundus_vein_tortuosity_density,hpp_curated_panel,Ridge,0.004952700960175749,0.004688139183028905,0.00026456177714684337,3.0,test,463
cell-080,fundus_vein_tortuosity_density,hpp_curated_panel,GBDT,0.004189343659040556,0.004688139183028905,-0.000498795523988349,4.0,test,463
cell-080,fundus_vein_tortuosity_density,hpp_curated_panel,RealMLP,0.010418872660966416,0.004688139183028905,0.005730733477937511,1.0,test,463
cell-080,fundus_vein_tortuosity_density,hpp_curated_panel,TabSwift,0.006260133118178857,0.004688139183028905,0.0015719939351499512,2.0,test,463
cell-080,fundus_vein_tortuosity_density,hpp_curated_panel,TabICL,0.0011092182619635294,0.004688139183028905,-0.003578920921065376,6.0,test,463
cell-080,fundus_vein_tortuosity_density,hpp_curated_panel,TabDPT,0.0037619359171791045,0.004688139183028905,-0.000926203265849801,5.0,test,463
cell-081,fundus_vein_tortuosity_density,cgm_iglu,Ridge,0.006865617863677231,0.005288559559308514,0.001577058304368717,1.0,test,928
cell-081,fundus_vein_tortuosity_density,cgm_iglu,GBDT,0.006147333359693419,0.005288559559308514,0.0008587738003849044,2.0,test,928
cell-081,fundus_vein_tortuosity_density,cgm_iglu,RealMLP,0.00525776989043214,0.005288559559308514,-3.078966887637424e-05,3.0,test,928
cell-081,fundus_vein_tortuosity_density,cgm_iglu,TabSwift,0.0018155770480158262,0.005288559559308514,-0.003472982511292688,5.0,test,928
cell-081,fundus_vein_tortuosity_density,cgm_iglu,TabICL,0.0023828594831547534,0.005288559559308514,-0.002905700076153761,4.0,test,928
cell-081,fundus_vein_tortuosity_density,cgm_iglu,TabDPT,0.0009900709159210708,0.005288559559308514,-0.004298488643387444,6.0,test,928
cell-082,fundus_vein_tortuosity_density,hpp_curated_panel,Ridge,0.01349606202228626,0.014135322916071336,-0.0006392608937850763,1.0,test,965
cell-082,fundus_vein_tortuosity_density,hpp_curated_panel,GBDT,0.007308913054935751,0.014135322916071336,-0.006826409861135585,5.0,test,965
cell-082,fundus_vein_tortuosity_density,hpp_curated_panel,RealMLP,0.008610099183267161,0.014135322916071336,-0.005525223732804174,4.0,test,965
cell-082,fundus_vein_tortuosity_density,hpp_curated_panel,TabSwift,0.011149936099050572,0.014135322916071336,-0.002985386817020763,2.0,test,965
cell-082,fundus_vein_tortuosity_density,hpp_curated_panel,TabICL,0.005630944203356969,0.014135322916071336,-0.008504378712714367,6.0,test,965
cell-082,fundus_vein_tortuosity_density,hpp_curated_panel,TabDPT,0.009710626656164623,0.014135322916071336,-0.004424696259906713,3.0,test,965
cell-083,fundus_vein_tortuosity_density,hpp_curated_panel,Ridge,0.014733914044414376,0.01174983628822246,0.0029840777561919163,2.0,test,804
cell-083,fundus_vein_tortuosity_density,hpp_curated_panel,GBDT,0.01604934515068024,0.01174983628822246,0.004299508862457779,1.0,test,804
cell-083,fundus_vein_tortuosity_density,hpp_curated_panel,RealMLP,0.012398023596276286,0.01174983628822246,0.000648187308053827,6.0,test,804
cell-083,fundus_vein_tortuosity_density,hpp_curated_panel,TabSwift,0.01424406907396758,0.01174983628822246,0.0024942327857451208,4.0,test,804
cell-083,fundus_vein_tortuosity_density,hpp_curated_panel,TabICL,0.014596164216011287,0.01174983628822246,0.0028463279277888276,3.0,test,804
cell-083,fundus_vein_tortuosity_density,hpp_curated_panel,TabDPT,0.013906257357221286,0.01174983628822246,0.002156421068998826,5.0,test,804
cell-084,fundus_vein_tortuosity_density,hpp_curated_panel,Ridge,0.014366621925846479,0.01250106153971009,0.001865560386136389,3.0,test,1038
cell-084,fundus_vein_tortuosity_density,hpp_curated_panel,GBDT,0.011632635427437754,0.01250106153971009,-0.0008684261122723358,6.0,test,1038
cell-084,fundus_vein_tortuosity_density,hpp_curated_panel,RealMLP,0.012533414227386963,0.01250106153971009,3.235268767687316e-05,4.0,test,1038
cell-084,fundus_vein_tortuosity_density,hpp_curated_panel,TabSwift,0.011742779409573467,0.01250106153971009,-0.0007582821301366227,5.0,test,1038
cell-084,fundus_vein_tortuosity_density,hpp_curated_panel,TabICL,0.01851581812992642,0.01250106153971009,0.00601475659021633,1.0,test,1038
cell-084,fundus_vein_tortuosity_density,hpp_curated_panel,TabDPT,0.01638007769282479,0.01250106153971009,0.0038790161531147005,2.0,test,1038
cell-085,glyca,hpp_curated_panel,Ridge,0.14021899478859812,0.07089509057934296,0.06932390420925516,6.0,test,439
cell-085,glyca,hpp_curated_panel,GBDT,0.14203767047549087,0.07089509057934296,0.07114257989614792,5.0,test,439
cell-085,glyca,hpp_curated_panel,RealMLP,0.16602921353947975,0.07089509057934296,0.09513412296013679,2.0,test,439
cell-085,glyca,hpp_curated_panel,TabSwift,0.14956197421534656,0.07089509057934296,0.0786668836360036,4.0,test,439
cell-085,glyca,hpp_curated_panel,TabICL,0.1593557564784659,0.07089509057934296,0.08846066589912294,3.0,test,439
cell-085,glyca,hpp_curated_panel,TabDPT,0.16804057236756942,0.07089509057934296,0.09714548178822646,1.0,test,439
cell-086,glyca,hpp_curated_panel,Ridge,0.1078883158953563,0.04840504200219631,0.059483273893159994,6.0,test,1006
cell-086,glyca,hpp_curated_panel,GBDT,0.11637289544475704,0.04840504200219631,0.06796785344256073,4.0,test,1006
cell-086,glyca,hpp_curated_panel,RealMLP,0.11484720264094472,0.04840504200219631,0.06644216063874842,5.0,test,1006
cell-086,glyca,hpp_curated_panel,TabSwift,0.11959832466715226,0.04840504200219631,0.07119328266495595,3.0,test,1006
cell-086,glyca,hpp_curated_panel,TabICL,0.12963159541173552,0.04840504200219631,0.08122655340953921,1.0,test,1006
cell-086,glyca,hpp_curated_panel,TabDPT,0.12152432186967754,0.04840504200219631,0.07311927986748123,2.0,test,1006
cell-087,glycine_nmr,hpp_curated_panel,Ridge,0.14572790236938138,0.12613757499347478,0.019590327375906602,4.0,test,1006
cell-087,glycine_nmr,hpp_curated_panel,GBDT,0.14433121604885057,0.12613757499347478,0.018193641055375798,5.0,test,1006
cell-087,glycine_nmr,hpp_curated_panel,RealMLP,0.1470991322096009,0.12613757499347478,0.020961557216126137,3.0,test,1006
cell-087,glycine_nmr,hpp_curated_panel,TabSwift,0.1426759956016248,0.12613757499347478,0.01653842060815003,6.0,test,1006
cell-087,glycine_nmr,hpp_curated_panel,TabICL,0.15501752690576664,0.12613757499347478,0.028879951912291868,1.0,test,1006
cell-087,glycine_nmr,hpp_curated_panel,TabDPT,0.15257228931103828,0.12613757499347478,0.0264347143175635,2.0,test,1006
cell-088,glycine_nmr,cgm_iglu,Ridge,0.15084162638014875,0.13553908134417902,0.015302545035969728,6.0,test,1403
cell-088,glycine_nmr,cgm_iglu,GBDT,0.15177323451051694,0.13553908134417902,0.016234153166337917,5.0,test,1403
cell-088,glycine_nmr,cgm_iglu,RealMLP,0.1550185962970485,0.13553908134417902,0.01947951495286948,3.0,test,1403
cell-088,glycine_nmr,cgm_iglu,TabSwift,0.15351843000666143,0.13553908134417902,0.01797934866248241,4.0,test,1403
cell-088,glycine_nmr,cgm_iglu,TabICL,0.16634695335226246,0.13553908134417902,0.030807872008083437,1.0,test,1403
cell-088,glycine_nmr,cgm_iglu,TabDPT,0.16018911009054126,0.13553908134417902,0.02465002874636224,2.0,test,1403
cell-089,hdl_nmr,hpp_curated_panel,Ridge,0.20385112618312806,0.17884846790386855,0.025002658279259515,6.0,test,289
cell-089,hdl_nmr,hpp_curated_panel,GBDT,0.23536663311239903,0.17884846790386855,0.05651816520853048,3.0,test,289
cell-089,hdl_nmr,hpp_curated_panel,RealMLP,0.23444489714644,0.17884846790386855,0.055596429242571466,4.0,test,289
cell-089,hdl_nmr,hpp_curated_panel,TabSwift,0.24135501594765352,0.17884846790386855,0.06250654804378497,1.0,test,289
cell-089,hdl_nmr,hpp_curated_panel,TabICL,0.2310051599339359,0.17884846790386855,0.05215669203006734,5.0,test,289
cell-089,hdl_nmr,hpp_curated_panel,TabDPT,0.23868495155697356,0.17884846790386855,0.05983648365310501,2.0,test,289
cell-090,hdl_nmr,cgm_iglu,Ridge,0.14081295628591073,0.13679317104155608,0.004019785244354646,4.0,test,528
cell-090,hdl_nmr,cgm_iglu,GBDT,0.13259535849398185,0.13679317104155608,-0.004197812547574231,6.0,test,528
cell-090,hdl_nmr,cgm_iglu,RealMLP,0.13806433372485216,0.13679317104155608,0.0012711626832960787,5.0,test,528
cell-090,hdl_nmr,cgm_iglu,TabSwift,0.1470452703421773,0.13679317104155608,0.010252099300621209,3.0,test,528
cell-090,hdl_nmr,cgm_iglu,TabICL,0.15584247413756214,0.13679317104155608,0.019049303096006054,1.0,test,528
cell-090,hdl_nmr,cgm_iglu,TabDPT,0.15188229615378068,0.13679317104155608,0.0150891251122246,2.0,test,528
cell-091,hdl_nmr,hpp_curated_panel,Ridge,0.24722241901694453,0.16916134168963548,0.07806107732730905,6.0,test,1006
cell-091,hdl_nmr,hpp_curated_panel,GBDT,0.2509165436231663,0.16916134168963548,0.08175520193353081,5.0,test,1006
cell-091,hdl_nmr,hpp_curated_panel,RealMLP,0.26199273277014756,0.16916134168963548,0.09283139108051208,4.0,test,1006
cell-091,hdl_nmr,hpp_curated_panel,TabSwift,0.26983038322749964,0.16916134168963548,0.10066904153786416,3.0,test,1006
cell-091,hdl_nmr,hpp_curated_panel,TabICL,0.27192211639798114,0.16916134168963548,0.10276077470834566,2.0,test,1006
cell-091,hdl_nmr,hpp_curated_panel,TabDPT,0.2727009578977916,0.16916134168963548,0.1035396162081561,1.0,test,1006
cell-092,hdl_nmr,cgm_iglu,Ridge,0.22890552205502446,0.19548374376004252,0.03342177829498194,6.0,test,1400
cell-092,hdl_nmr,cgm_iglu,GBDT,0.23177711704277282,0.19548374376004252,0.0362933732827303,5.0,test,1400
cell-092,hdl_nmr,cgm_iglu,RealMLP,0.24518412421881053,0.19548374376004252,0.04970038045876801,4.0,test,1400
cell-092,hdl_nmr,cgm_iglu,TabSwift,0.24672424445441798,0.19548374376004252,0.05124050069437547,3.0,test,1400
cell-092,hdl_nmr,cgm_iglu,TabICL,0.254019294429891,0.19548374376004252,0.0585355506698485,2.0,test,1400
cell-092,hdl_nmr,cgm_iglu,TabDPT,0.2540582443271807,0.19548374376004252,0.0585745005671382,1.0,test,1400
cell-093,hemoglobin,hpp_curated_panel,Ridge,0.47033254978964534,0.44517793794588933,0.025154611843756003,2.0,test,438
cell-093,hemoglobin,hpp_curated_panel,GBDT,0.46872697299558275,0.44517793794588933,0.023549035049693412,3.0,test,438
cell-093,hemoglobin,hpp_curated_panel,RealMLP,0.4640163747834891,0.44517793794588933,0.01883843683759978,6.0,test,438
cell-093,hemoglobin,hpp_curated_panel,TabSwift,0.465176831175273,0.44517793794588933,0.01999889322938364,4.0,test,438
cell-093,hemoglobin,hpp_curated_panel,TabICL,0.46462319130257945,0.44517793794588933,0.019445253356690118,5.0,test,438
cell-093,hemoglobin,hpp_curated_panel,TabDPT,0.4770788045528369,0.44517793794588933,0.031900866606947575,1.0,test,438
cell-094,hemoglobin,hpp_curated_panel,Ridge,0.46314483483671265,0.44614574612203917,0.016999088714673483,5.0,test,687
cell-094,hemoglobin,hpp_curated_panel,GBDT,0.45923400115846713,0.44614574612203917,0.013088255036427965,6.0,test,687
cell-094,hemoglobin,hpp_curated_panel,RealMLP,0.4761653223172394,0.44614574612203917,0.030019576195200237,1.0,test,687
cell-094,hemoglobin,hpp_curated_panel,TabSwift,0.4718377118242957,0.44614574612203917,0.025691965702256514,2.0,test,687
cell-094,hemoglobin,hpp_curated_panel,TabICL,0.46905945370450264,0.44614574612203917,0.02291370758246347,4.0,test,687
cell-094,hemoglobin,hpp_curated_panel,TabDPT,0.4706096256112866,0.44614574612203917,0.024463879489247442,3.0,test,687
cell-095,ldl,cgm_iglu,Ridge,0.009785249749376335,0.02487294731199341,-0.015087697562617075,5.0,test,483
cell-095,ldl,cgm_iglu,GBDT,0.005447860978571639,0.02487294731199341,-0.01942508633342177,6.0,test,483
cell-095,ldl,cgm_iglu,RealMLP,0.03936758255139161,0.02487294731199341,0.014494635239398201,1.0,test,483
cell-095,ldl,cgm_iglu,TabSwift,0.02803517666469768,0.02487294731199341,0.003162229352704271,4.0,test,483
cell-095,ldl,cgm_iglu,TabICL,0.028614371234740754,0.02487294731199341,0.0037414239227473445,3.0,test,483
cell-095,ldl,cgm_iglu,TabDPT,0.03482078313841008,0.02487294731199341,0.009947835826416673,2.0,test,483
cell-096,ldl,hpp_curated_panel,Ridge,0.015804299374010067,0.011551638541121068,0.004252660832888999,5.0,test,288
cell-096,ldl,hpp_curated_panel,GBDT,0.009827124297247858,0.011551638541121068,-0.0017245142438732097,6.0,test,288
cell-096,ldl,hpp_curated_panel,RealMLP,0.034896936078431695,0.011551638541121068,0.023345297537310628,2.0,test,288
cell-096,ldl,hpp_curated_panel,TabSwift,0.030783502520864925,0.011551638541121068,0.019231863979743857,3.0,test,288
cell-096,ldl,hpp_curated_panel,TabICL,0.02453449229765392,0.011551638541121068,0.012982853756532853,4.0,test,288
cell-096,ldl,hpp_curated_panel,TabDPT,0.03772783761975096,0.011551638541121068,0.02617619907862989,1.0,test,288
cell-097,ldl_nmr,cgm_iglu,Ridge,0.06386481574110126,0.006701768072870151,0.057163047668231104,6.0,test,1400
cell-097,ldl_nmr,cgm_iglu,GBDT,0.08480933497804899,0.006701768072870151,0.07810756690517884,5.0,test,1400
cell-097,ldl_nmr,cgm_iglu,RealMLP,0.10619151905743074,0.006701768072870151,0.09948975098456059,2.0,test,1400
cell-097,ldl_nmr,cgm_iglu,TabSwift,0.09878155852376203,0.006701768072870151,0.09207979045089187,3.0,test,1400
cell-097,ldl_nmr,cgm_iglu,TabICL,0.09245028422565771,0.006701768072870151,0.08574851615278756,4.0,test,1400
cell-097,ldl_nmr,cgm_iglu,TabDPT,0.11224620653141293,0.006701768072870151,0.10554443845854278,1.0,test,1400
cell-098,ldl_nmr,hpp_curated_panel,Ridge,0.006459670157233255,0.00637459349927727,8.507665795598474e-05,6.0,test,1006
cell-098,ldl_nmr,hpp_curated_panel,GBDT,0.027875370155389323,0.00637459349927727,0.021500776656112053,5.0,test,1006
cell-098,ldl_nmr,hpp_curated_panel,RealMLP,0.03564798371543587,0.00637459349927727,0.0292733902161586,4.0,test,1006
cell-098,ldl_nmr,hpp_curated_panel,TabSwift,0.04165316537706587,0.00637459349927727,0.0352785718777886,2.0,test,1006
cell-098,ldl_nmr,hpp_curated_panel,TabICL,0.04183451315810638,0.00637459349927727,0.03545991965882911,1.0,test,1006
cell-098,ldl_nmr,hpp_curated_panel,TabDPT,0.03986589884566183,0.00637459349927727,0.03349130534638456,3.0,test,1006
cell-099,lean_body_mass,hpp_curated_panel,Ridge,0.7751417532963714,0.7738710184166316,0.001270734879739721,6.0,test,1014
cell-099,lean_body_mass,hpp_curated_panel,GBDT,0.7791835489663002,0.7738710184166316,0.005312530549668515,5.0,test,1014
cell-099,lean_body_mass,hpp_curated_panel,RealMLP,0.7835149297884507,0.7738710184166316,0.00964391137181908,4.0,test,1014
cell-099,lean_body_mass,hpp_curated_panel,TabSwift,0.7841260466717467,0.7738710184166316,0.01025502825511504,3.0,test,1014
cell-099,lean_body_mass,hpp_curated_panel,TabICL,0.7852410498031623,0.7738710184166316,0.011370031386530699,2.0,test,1014
cell-099,lean_body_mass,hpp_curated_panel,TabDPT,0.7855961127991029,0.7738710184166316,0.011725094382471268,1.0,test,1014
cell-100,lean_body_mass,hpp_curated_panel,Ridge,0.7599179415132293,0.7583410496858256,0.0015768918274037258,6.0,test,862
cell-100,lean_body_mass,hpp_curated_panel,GBDT,0.7652149375180377,0.7583410496858256,0.0068738878322121,5.0,test,862
cell-100,lean_body_mass,hpp_curated_panel,RealMLP,0.7708007735043942,0.7583410496858256,0.012459723818568635,2.0,test,862
cell-100,lean_body_mass,hpp_curated_panel,TabSwift,0.769470737182886,0.7583410496858256,0.011129687497060448,4.0,test,862
cell-100,lean_body_mass,hpp_curated_panel,TabICL,0.7698939821393729,0.7583410496858256,0.011552932453547271,3.0,test,862
cell-100,lean_body_mass,hpp_curated_panel,TabDPT,0.7724421529790557,0.7583410496858256,0.01410110329323011,1.0,test,862
cell-101,liver_attenuation,hpp_curated_panel,Ridge,0.1301710881735031,0.07670027082833575,0.05347081734516734,3.0,test,1284
cell-101,liver_attenuation,hpp_curated_panel,GBDT,0.1132559853103452,0.07670027082833575,0.03655571448200945,6.0,test,1284
cell-101,liver_attenuation,hpp_curated_panel,RealMLP,0.12769189363638678,0.07670027082833575,0.05099162280805103,5.0,test,1284
cell-101,liver_attenuation,hpp_curated_panel,TabSwift,0.12955795686509253,0.07670027082833575,0.05285768603675678,4.0,test,1284
cell-101,liver_attenuation,hpp_curated_panel,TabICL,0.13363452708293222,0.07670027082833575,0.05693425625459647,1.0,test,1284
cell-101,liver_attenuation,hpp_curated_panel,TabDPT,0.13327889831538786,0.07670027082833575,0.05657862748705211,2.0,test,1284
cell-102,liver_attenuation,hpp_curated_panel,Ridge,0.13067007178134094,0.08375034786243463,0.04691972391890631,2.0,test,1066
cell-102,liver_attenuation,hpp_curated_panel,GBDT,0.10064013502295721,0.08375034786243463,0.016889787160522585,6.0,test,1066
cell-102,liver_attenuation,hpp_curated_panel,RealMLP,0.1148282760064927,0.08375034786243463,0.031077928144058076,5.0,test,1066
cell-102,liver_attenuation,hpp_curated_panel,TabSwift,0.1184326262021832,0.08375034786243463,0.03468227833974857,4.0,test,1066
cell-102,liver_attenuation,hpp_curated_panel,TabICL,0.13538170167031982,0.08375034786243463,0.051631353807885194,1.0,test,1066
cell-102,liver_attenuation,hpp_curated_panel,TabDPT,0.12690742000364874,0.08375034786243463,0.043157072141214115,3.0,test,1066
cell-103,liver_stiffness,hpp_curated_panel,Ridge,0.12001981289950836,0.1020963635443739,0.017923449355134458,3.0,test,1067
cell-103,liver_stiffness,hpp_curated_panel,GBDT,0.11615586700002967,0.1020963635443739,0.014059503455655764,4.0,test,1067
cell-103,liver_stiffness,hpp_curated_panel,RealMLP,0.12793282294353014,0.1020963635443739,0.025836459399156242,1.0,test,1067
cell-103,liver_stiffness,hpp_curated_panel,TabSwift,0.1135736545794076,0.1020963635443739,0.011477291035033699,5.0,test,1067
cell-103,liver_stiffness,hpp_curated_panel,TabICL,0.10968411576663317,0.1020963635443739,0.00758775222225927,6.0,test,1067
cell-103,liver_stiffness,hpp_curated_panel,TabDPT,0.1272602022119117,0.1020963635443739,0.025163838667537797,2.0,test,1067
cell-104,liver_stiffness,hpp_curated_panel,Ridge,0.10284410331686544,0.08568206890125973,0.01716203441560571,6.0,test,1286
cell-104,liver_stiffness,hpp_curated_panel,GBDT,0.11365872777316333,0.08568206890125973,0.027976658871903592,3.0,test,1286
cell-104,liver_stiffness,hpp_curated_panel,RealMLP,0.1143797833608301,0.08568206890125973,0.028697714459570367,2.0,test,1286
cell-104,liver_stiffness,hpp_curated_panel,TabSwift,0.10607462829042968,0.08568206890125973,0.02039255938916995,5.0,test,1286
cell-104,liver_stiffness,hpp_curated_panel,TabICL,0.10831361962087693,0.08568206890125973,0.0226315507196172,4.0,test,1286
cell-104,liver_stiffness,hpp_curated_panel,TabDPT,0.11633095338064203,0.08568206890125973,0.0306488844793823,1.0,test,1286
cell-105,maximum_bilateral_grip_strength,hpp_curated_panel,Ridge,0.6833317095425103,0.6825876596040151,0.0007440499384951949,6.0,test,779
cell-105,maximum_bilateral_grip_strength,hpp_curated_panel,GBDT,0.6868212107905352,0.6825876596040151,0.004233551186520024,5.0,test,779
cell-105,maximum_bilateral_grip_strength,hpp_curated_panel,RealMLP,0.6903149222585582,0.6825876596040151,0.007727262654543043,1.0,test,779
cell-105,maximum_bilateral_grip_strength,hpp_curated_panel,TabSwift,0.6881807788994312,0.6825876596040151,0.00559311929541606,3.0,test,779
cell-105,maximum_bilateral_grip_strength,hpp_curated_panel,TabICL,0.6872660176100671,0.6825876596040151,0.004678358006051986,4.0,test,779
cell-105,maximum_bilateral_grip_strength,hpp_curated_panel,TabDPT,0.6883083893371894,0.6825876596040151,0.005720729733174279,2.0,test,779
cell-106,maximum_bilateral_grip_strength,hpp_curated_panel,Ridge,0.6583447013330526,0.6565050017655221,0.001839699567530495,6.0,test,1532
cell-106,maximum_bilateral_grip_strength,hpp_curated_panel,GBDT,0.6630169288008783,0.6565050017655221,0.006511927035356191,5.0,test,1532
cell-106,maximum_bilateral_grip_strength,hpp_curated_panel,RealMLP,0.6678254975964182,0.6565050017655221,0.011320495830896116,1.0,test,1532
cell-106,maximum_bilateral_grip_strength,hpp_curated_panel,TabSwift,0.6677726756014415,0.6565050017655221,0.011267673835919423,3.0,test,1532
